year,round_num,round_label,date,home,home_score,away,away_score,venue,url,home_win,score_diff,total_points,round_order,is_finals,margin,margin_category
2021,24,Round 24,2021-08-28,Storm,10,Eels,22,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2021/round-24/storm-v-eels/,0,-12,32,24,0,12,Competitive (7-12)
2021,24,Round 24,2021-08-29,Sea Eagles,36,Bulldogs,18,Kayo Stadium,https://www.nrl.com/draw/nrl-premiership/2021/round-24/sea-eagles-v-bulldogs/,1,18,54,24,0,18,Comfortable (13-24)
2021,24,Round 24,2021-08-29,Panthers,30,Wests Tigers,16,Kayo Stadium,https://www.nrl.com/draw/nrl-premiership/2021/round-24/panthers-v-wests-tigers/,1,14,46,24,0,14,Comfortable (13-24)
2021,25,Round 25,2021-09-02,Raiders,16,Roosters,40,BB Print Stadium,https://www.nrl.com/draw/nrl-premiership/2021/round-25/raiders-v-roosters/,0,-24,56,25,0,24,Comfortable (13-24)
2021,25,Round 25,2021-09-03,Sharks,16,Storm,28,Cbus Super Stadium,https://www.nrl.com/draw/nrl-premiership/2021/round-25/sharks-v-storm/,0,-12,44,25,0,12,Competitive (7-12)
2021,25,Round 25,2021-09-03,Eels,6,Panthers,40,Cbus Super Stadium,https://www.nrl.com/draw/nrl-premiership/2021/round-25/eels-v-panthers/,0,-34,46,25,0,34,Blowout (25+)
2021,25,Round 25,2021-09-04,Broncos,35,Knights,22,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2021/round-25/broncos-v-knights/,1,13,57,25,0,13,Comfortable (13-24)
2021,25,Round 25,2021-09-04,Cowboys,18,Sea Eagles,46,Queensland Country Bank Stadium,https://www.nrl.com/draw/nrl-premiership/2021/round-25/cowboys-v-sea-eagles/,0,-28,64,25,0,28,Blowout (25+)
2021,25,Round 25,2021-09-04,Rabbitohs,20,Dragons,16,Sunshine Coast Stadium,https://www.nrl.com/draw/nrl-premiership/2021/round-25/rabbitohs-v-dragons/,1,4,36,25,0,4,Close (1-6)
2021,25,Round 25,2021-09-05,Titans,44,Warriors,0,Cbus Super Stadium,https://www.nrl.com/draw/nrl-premiership/2021/round-25/titans-v-warriors/,1,44,44,25,0,44,Blowout (25+)
2021,25,Round 25,2021-09-05,Wests Tigers,0,Bulldogs,38,Kayo Stadium,https://www.nrl.com/draw/nrl-premiership/2021/round-25/wests-tigers-v-bulldogs/,0,-38,38,25,0,38,Blowout (25+)
2021,26,Finals Week 1,2021-09-10,Storm,40,Sea Eagles,12,Sunshine Coast Stadium,https://www.nrl.com/draw/nrl-premiership/2021/finals-week-1/storm-v-sea-eagles/,1,28,52,27,1,28,Blowout (25+)
2021,26,Finals Week 1,2021-09-11,Roosters,25,Titans,24,Queensland Country Bank Stadium,https://www.nrl.com/draw/nrl-premiership/2021/finals-week-1/roosters-v-titans/,1,1,49,27,1,1,Close (1-6)
2021,26,Finals Week 1,2021-09-11,Panthers,10,Rabbitohs,16,Queensland Country Bank Stadium,https://www.nrl.com/draw/nrl-premiership/2021/finals-week-1/panthers-v-rabbitohs/,0,-6,26,27,1,6,Close (1-6)
2021,26,Finals Week 1,2021-09-12,Eels,28,Knights,20,Browne Park,https://www.nrl.com/draw/nrl-premiership/2021/finals-week-1/eels-v-knights/,1,8,48,27,1,8,Competitive (7-12)
2021,27,Finals Week 2,2021-09-17,Sea Eagles,42,Roosters,6,BB Print Stadium,https://www.nrl.com/draw/nrl-premiership/2021/finals-week-2/sea-eagles-v-roosters/,1,36,48,28,1,36,Blowout (25+)
2021,27,Finals Week 2,2021-09-18,Panthers,8,Eels,6,BB Print Stadium,https://www.nrl.com/draw/nrl-premiership/2021/finals-week-2/panthers-v-eels/,1,2,14,28,1,2,Close (1-6)
2021,28,Finals Week 3,2021-09-24,Rabbitohs,36,Sea Eagles,16,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2021/finals-week-3/rabbitohs-v-sea-eagles/,1,20,52,29,1,20,Comfortable (13-24)
2021,28,Finals Week 3,2021-09-25,Storm,6,Panthers,10,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2021/finals-week-3/storm-v-panthers/,0,-4,16,29,1,4,Close (1-6)
2021,29,Grand Final,2021-10-03,Panthers,14,Rabbitohs,12,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2021/grand-final/panthers-v-rabbitohs/,1,2,26,30,1,2,Close (1-6)
2021,30,Grand Final,2021-10-03,Panthers,14,Rabbitohs,12,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2021/grand-final/panthers-v-rabbitohs/,1,2,26,30,1,2,Close (1-6)
2021,31,Grand Final,2021-10-03,Panthers,14,Rabbitohs,12,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2021/grand-final/panthers-v-rabbitohs/,1,2,26,30,1,2,Close (1-6)
2021,32,Grand Final,2021-10-03,Panthers,14,Rabbitohs,12,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2021/grand-final/panthers-v-rabbitohs/,1,2,26,30,1,2,Close (1-6)
2021,33,Grand Final,2021-10-03,Panthers,14,Rabbitohs,12,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2021/grand-final/panthers-v-rabbitohs/,1,2,26,30,1,2,Close (1-6)
2022,1,Round 1,2022-03-10,Panthers,28,Sea Eagles,6,Penrith Park,https://www.nrl.com/draw/nrl-premiership/2022/round-1/panthers-v-sea-eagles/,1,22,34,1,0,22,Comfortable (13-24)
2022,1,Round 1,2022-03-11,Raiders,24,Sharks,19,GIO Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-1/raiders-v-sharks/,1,5,43,1,0,5,Close (1-6)
2022,1,Round 1,2022-03-11,Broncos,11,Rabbitohs,4,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-1/broncos-v-rabbitohs/,1,7,15,1,0,7,Competitive (7-12)
2022,1,Round 1,2022-03-12,Roosters,6,Knights,20,Sydney Cricket Ground,https://www.nrl.com/draw/nrl-premiership/2022/round-1/roosters-v-knights/,0,-14,26,1,0,14,Comfortable (13-24)
2022,1,Round 1,2022-03-12,Warriors,16,Dragons,28,Sunshine Coast Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-1/warriors-v-dragons/,0,-12,44,1,0,12,Competitive (7-12)
2022,1,Round 1,2022-03-12,Wests Tigers,16,Storm,26,CommBank Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-1/wests-tigers-v-storm/,0,-10,42,1,0,10,Competitive (7-12)
2022,1,Round 1,2022-03-13,Eels,32,Titans,28,CommBank Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-1/eels-v-titans/,1,4,60,1,0,4,Close (1-6)
2022,1,Round 1,2022-03-13,Cowboys,4,Bulldogs,6,Queensland Country Bank Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-1/cowboys-v-bulldogs/,0,-2,10,1,0,2,Close (1-6)
2022,2,Round 2,2022-03-17,Storm,15,Rabbitohs,14,AAMI Park,https://www.nrl.com/draw/nrl-premiership/2022/round-2/storm-v-rabbitohs/,1,1,29,2,0,1,Close (1-6)
2022,2,Round 2,2022-03-18,Dragons,16,Panthers,20,Netstrata Jubilee Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-2/dragons-v-panthers/,0,-4,36,2,0,4,Close (1-6)
2022,2,Round 2,2022-03-18,Roosters,26,Sea Eagles,12,Sydney Cricket Ground,https://www.nrl.com/draw/nrl-premiership/2022/round-2/roosters-v-sea-eagles/,1,14,38,2,0,14,Comfortable (13-24)
2022,2,Round 2,2022-03-19,Titans,20,Warriors,18,Cbus Super Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-2/titans-v-warriors/,1,2,38,2,0,2,Close (1-6)
2022,2,Round 2,2022-03-19,Sharks,18,Eels,16,PointsBet Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-2/sharks-v-eels/,1,2,34,2,0,2,Close (1-6)
2022,2,Round 2,2022-03-19,Cowboys,26,Raiders,6,Queensland Country Bank Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-2/cowboys-v-raiders/,1,20,32,2,0,20,Comfortable (13-24)
2022,2,Round 2,2022-03-20,Knights,26,Wests Tigers,4,McDonald Jones Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-2/knights-v-wests-tigers/,1,22,30,2,0,22,Comfortable (13-24)
2022,2,Round 2,2022-03-20,Bulldogs,10,Broncos,16,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-2/bulldogs-v-broncos/,0,-6,26,2,0,6,Close (1-6)
2022,3,Round 3,2022-03-24,Dragons,12,Sharks,36,WIN Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-3/dragons-v-sharks/,0,-24,48,3,0,24,Comfortable (13-24)
2022,3,Round 3,2022-03-25,Wests Tigers,12,Warriors,16,Campbelltown Sports Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-3/wests-tigers-v-warriors/,0,-4,28,3,0,4,Close (1-6)
2022,3,Round 3,2022-03-25,Rabbitohs,28,Roosters,16,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-3/rabbitohs-v-roosters/,1,12,44,3,0,12,Competitive (7-12)
2022,3,Round 3,2022-03-26,Panthers,38,Knights,20,Carrington Park,https://www.nrl.com/draw/nrl-premiership/2022/round-3/panthers-v-knights/,1,18,58,3,0,18,Comfortable (13-24)
2022,3,Round 3,2022-03-26,Storm,24,Eels,28,AAMI Park,https://www.nrl.com/draw/nrl-premiership/2022/round-3/storm-v-eels/,0,-4,52,3,0,4,Close (1-6)
2022,3,Round 3,2022-03-26,Raiders,24,Titans,22,GIO Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-3/raiders-v-titans/,1,2,46,3,0,2,Close (1-6)
2022,3,Round 3,2022-03-27,Broncos,12,Cowboys,38,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-3/broncos-v-cowboys/,0,-26,50,3,0,26,Blowout (25+)
2022,3,Round 3,2022-03-27,Sea Eagles,13,Bulldogs,12,4 Pines Park,https://www.nrl.com/draw/nrl-premiership/2022/round-3/sea-eagles-v-bulldogs/,1,1,25,3,0,1,Close (1-6)
2022,4,Round 4,2022-03-31,Titans,8,Wests Tigers,6,Cbus Super Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-4/titans-v-wests-tigers/,1,2,14,4,0,2,Close (1-6)
2022,4,Round 4,2022-04-01,Sharks,18,Knights,0,PointsBet Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-4/sharks-v-knights/,1,18,18,4,0,18,Comfortable (13-24)
2022,4,Round 4,2022-04-01,Panthers,26,Rabbitohs,12,Penrith Park,https://www.nrl.com/draw/nrl-premiership/2022/round-4/panthers-v-rabbitohs/,1,14,38,4,0,14,Comfortable (13-24)
2022,4,Round 4,2022-04-02,Warriors,20,Broncos,6,Kayo Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-4/warriors-v-broncos/,1,14,26,4,0,14,Comfortable (13-24)
2022,4,Round 4,2022-04-02,Sea Eagles,25,Raiders,6,Glen Willow Oval,https://www.nrl.com/draw/nrl-premiership/2022/round-4/sea-eagles-v-raiders/,1,19,31,4,0,19,Comfortable (13-24)
2022,4,Round 4,2022-04-02,Cowboys,4,Roosters,28,Queensland Country Bank Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-4/cowboys-v-roosters/,0,-24,32,4,0,24,Comfortable (13-24)
2022,4,Round 4,2022-04-03,Storm,44,Bulldogs,0,AAMI Park,https://www.nrl.com/draw/nrl-premiership/2022/round-4/storm-v-bulldogs/,1,44,44,4,0,44,Blowout (25+)
2022,4,Round 4,2022-04-03,Eels,48,Dragons,14,CommBank Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-4/eels-v-dragons/,1,34,62,4,0,34,Blowout (25+)
2022,5,Round 5,2022-04-07,Knights,6,Sea Eagles,30,McDonald Jones Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-5/knights-v-sea-eagles/,0,-24,36,5,0,24,Comfortable (13-24)
2022,5,Round 5,2022-04-08,Warriors,25,Cowboys,24,Kayo Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-5/warriors-v-cowboys/,1,1,49,5,0,1,Close (1-6)
2022,5,Round 5,2022-04-08,Broncos,20,Roosters,24,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-5/broncos-v-roosters/,0,-4,44,5,0,4,Close (1-6)
2022,5,Round 5,2022-04-09,Raiders,16,Storm,30,McDonalds Park,https://www.nrl.com/draw/nrl-premiership/2022/round-5/raiders-v-storm/,0,-14,46,5,0,14,Comfortable (13-24)
2022,5,Round 5,2022-04-09,Rabbitohs,24,Dragons,12,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-5/rabbitohs-v-dragons/,1,12,36,5,0,12,Competitive (7-12)
2022,5,Round 5,2022-04-09,Titans,20,Eels,26,Cbus Super Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-5/titans-v-eels/,0,-6,46,5,0,6,Close (1-6)
2022,5,Round 5,2022-04-10,Sharks,30,Wests Tigers,4,PointsBet Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-5/sharks-v-wests-tigers/,1,26,34,5,0,26,Blowout (25+)
2022,5,Round 5,2022-04-10,Bulldogs,12,Panthers,32,CommBank Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-5/bulldogs-v-panthers/,0,-20,44,5,0,20,Comfortable (13-24)
2022,6,Round 6,2022-04-14,Raiders,12,Cowboys,18,GIO Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-6/raiders-v-cowboys/,0,-6,30,6,0,6,Close (1-6)
2022,6,Round 6,2022-04-15,Rabbitohs,36,Bulldogs,16,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-6/rabbitohs-v-bulldogs/,1,20,52,6,0,20,Comfortable (13-24)
2022,6,Round 6,2022-04-15,Panthers,40,Broncos,12,Penrith Park,https://www.nrl.com/draw/nrl-premiership/2022/round-6/panthers-v-broncos/,1,28,52,6,0,28,Blowout (25+)
2022,6,Round 6,2022-04-16,Sea Eagles,26,Titans,18,4 Pines Park,https://www.nrl.com/draw/nrl-premiership/2022/round-6/sea-eagles-v-titans/,1,8,44,6,0,8,Competitive (7-12)
2022,6,Round 6,2022-04-16,Storm,34,Sharks,18,AAMI Park,https://www.nrl.com/draw/nrl-premiership/2022/round-6/storm-v-sharks/,1,16,52,6,0,16,Comfortable (13-24)
2022,6,Round 6,2022-04-17,Roosters,22,Warriors,14,Sydney Cricket Ground,https://www.nrl.com/draw/nrl-premiership/2022/round-6/roosters-v-warriors/,1,8,36,6,0,8,Competitive (7-12)
2022,6,Round 6,2022-04-17,Dragons,21,Knights,16,WIN Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-6/dragons-v-knights/,1,5,37,6,0,5,Close (1-6)
2022,6,Round 6,2022-04-18,Eels,20,Wests Tigers,21,CommBank Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-6/eels-v-wests-tigers/,0,-1,41,6,0,1,Close (1-6)
2022,7,Round 7,2022-04-21,Sharks,34,Sea Eagles,22,PointsBet Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-7/sharks-v-sea-eagles/,1,12,56,7,0,12,Competitive (7-12)
2022,7,Round 7,2022-04-22,Broncos,34,Bulldogs,14,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-7/broncos-v-bulldogs/,1,20,48,7,0,20,Comfortable (13-24)
2022,7,Round 7,2022-04-23,Cowboys,30,Titans,4,Queensland Country Bank Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-7/cowboys-v-titans/,1,26,34,7,0,26,Blowout (25+)
2022,7,Round 7,2022-04-23,Wests Tigers,23,Rabbitohs,22,CommBank Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-7/wests-tigers-v-rabbitohs/,1,1,45,7,0,1,Close (1-6)
2022,7,Round 7,2022-04-24,Knights,2,Eels,39,McDonald Jones Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-7/knights-v-eels/,0,-37,41,7,0,37,Blowout (25+)
2022,7,Round 7,2022-04-24,Panthers,36,Raiders,6,Penrith Park,https://www.nrl.com/draw/nrl-premiership/2022/round-7/panthers-v-raiders/,1,30,42,7,0,30,Blowout (25+)
2022,7,Round 7,2022-04-25,Dragons,14,Roosters,12,Sydney Cricket Ground,https://www.nrl.com/draw/nrl-premiership/2022/round-7/dragons-v-roosters/,1,2,26,7,0,2,Close (1-6)
2022,7,Round 7,2022-04-25,Storm,70,Warriors,10,AAMI Park,https://www.nrl.com/draw/nrl-premiership/2022/round-7/storm-v-warriors/,1,60,80,7,0,60,Blowout (25+)
2022,8,Round 8,2022-04-28,Broncos,16,Sharks,7,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-8/broncos-v-sharks/,1,9,23,8,0,9,Competitive (7-12)
2022,8,Round 8,2022-04-29,Titans,4,Panthers,18,Cbus Super Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-8/titans-v-panthers/,0,-14,22,8,0,14,Comfortable (13-24)
2022,8,Round 8,2022-04-29,Rabbitohs,40,Sea Eagles,22,Industree Group Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-8/rabbitohs-v-sea-eagles/,1,18,62,8,0,18,Comfortable (13-24)
2022,8,Round 8,2022-04-30,Warriors,21,Raiders,20,Kayo Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-8/warriors-v-raiders/,1,1,41,8,0,1,Close (1-6)
2022,8,Round 8,2022-04-30,Bulldogs,16,Roosters,12,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-8/bulldogs-v-roosters/,1,4,28,8,0,4,Close (1-6)
2022,8,Round 8,2022-04-30,Eels,4,Cowboys,35,TIO Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-8/eels-v-cowboys/,0,-31,39,8,0,31,Blowout (25+)
2022,8,Round 8,2022-05-01,Knights,2,Storm,50,McDonald Jones Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-8/knights-v-storm/,0,-48,52,8,0,48,Blowout (25+)
2022,8,Round 8,2022-05-01,Dragons,12,Wests Tigers,6,WIN Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-8/dragons-v-wests-tigers/,1,6,18,8,0,6,Close (1-6)
2022,9,Round 9,2022-05-05,Rabbitohs,12,Broncos,32,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-9/rabbitohs-v-broncos/,0,-20,44,9,0,20,Comfortable (13-24)
2022,9,Round 9,2022-05-06,Raiders,14,Bulldogs,4,GIO Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-9/raiders-v-bulldogs/,1,10,18,9,0,10,Competitive (7-12)
2022,9,Round 9,2022-05-06,Panthers,20,Eels,22,Penrith Park,https://www.nrl.com/draw/nrl-premiership/2022/round-9/panthers-v-eels/,0,-2,42,9,0,2,Close (1-6)
2022,9,Round 9,2022-05-07,Sea Eagles,36,Wests Tigers,22,4 Pines Park,https://www.nrl.com/draw/nrl-premiership/2022/round-9/sea-eagles-v-wests-tigers/,1,14,58,9,0,14,Comfortable (13-24)
2022,9,Round 9,2022-05-07,Roosters,44,Titans,16,BB Print Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-9/roosters-v-titans/,1,28,60,9,0,28,Blowout (25+)
2022,9,Round 9,2022-05-07,Cowboys,36,Knights,16,Queensland Country Bank Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-9/cowboys-v-knights/,1,20,52,9,0,20,Comfortable (13-24)
2022,9,Round 9,2022-05-08,Storm,42,Dragons,6,AAMI Park,https://www.nrl.com/draw/nrl-premiership/2022/round-9/storm-v-dragons/,1,36,48,9,0,36,Blowout (25+)
2022,9,Round 9,2022-05-08,Sharks,29,Warriors,10,PointsBet Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-9/sharks-v-warriors/,1,19,39,9,0,19,Comfortable (13-24)
2022,10,Round 10,2022-05-13,Bulldogs,6,Knights,16,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-10/bulldogs-v-knights/,0,-10,22,10,0,10,Competitive (7-12)
2022,10,Round 10,2022-05-13,Sea Eagles,0,Broncos,38,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-10/sea-eagles-v-broncos/,0,-38,38,10,0,38,Blowout (25+)
2022,10,Round 10,2022-05-14,Warriors,30,Rabbitohs,32,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-10/warriors-v-rabbitohs/,0,-2,62,10,0,2,Close (1-6)
2022,10,Round 10,2022-05-14,Titans,20,Dragons,16,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-10/titans-v-dragons/,1,4,36,10,0,4,Close (1-6)
2022,10,Round 10,2022-05-14,Storm,6,Panthers,32,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-10/storm-v-panthers/,0,-26,38,10,0,26,Blowout (25+)
2022,10,Round 10,2022-05-15,Sharks,10,Raiders,30,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-10/sharks-v-raiders/,0,-20,40,10,0,20,Comfortable (13-24)
2022,10,Round 10,2022-05-15,Roosters,31,Eels,24,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-10/roosters-v-eels/,1,7,55,10,0,7,Competitive (7-12)
2022,10,Round 10,2022-05-15,Wests Tigers,12,Cowboys,36,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-10/wests-tigers-v-cowboys/,0,-24,48,10,0,24,Comfortable (13-24)
2022,11,Round 11,2022-05-19,Knights,12,Broncos,36,McDonald Jones Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-11/knights-v-broncos/,0,-24,48,11,0,24,Comfortable (13-24)
2022,11,Round 11,2022-05-20,Wests Tigers,36,Bulldogs,22,Leichhardt Oval,https://www.nrl.com/draw/nrl-premiership/2022/round-11/wests-tigers-v-bulldogs/,1,14,58,11,0,14,Comfortable (13-24)
2022,11,Round 11,2022-05-20,Eels,22,Sea Eagles,20,CommBank Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-11/eels-v-sea-eagles/,1,2,42,11,0,2,Close (1-6)
2022,11,Round 11,2022-05-21,Dragons,24,Warriors,18,Netstrata Jubilee Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-11/dragons-v-warriors/,1,6,42,11,0,6,Close (1-6)
2022,11,Round 11,2022-05-21,Cowboys,36,Storm,6,Queensland Country Bank Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-11/cowboys-v-storm/,1,30,42,11,0,30,Blowout (25+)
2022,11,Round 11,2022-05-21,Roosters,12,Panthers,32,Sydney Cricket Ground,https://www.nrl.com/draw/nrl-premiership/2022/round-11/roosters-v-panthers/,0,-20,44,11,0,20,Comfortable (13-24)
2022,11,Round 11,2022-05-22,Rabbitohs,12,Raiders,32,Apex Oval,https://www.nrl.com/draw/nrl-premiership/2022/round-11/rabbitohs-v-raiders/,0,-20,44,11,0,20,Comfortable (13-24)
2022,11,Round 11,2022-05-22,Titans,18,Sharks,25,Cbus Super Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-11/titans-v-sharks/,0,-7,43,11,0,7,Competitive (7-12)
2022,12,Round 12,2022-05-26,Storm,28,Sea Eagles,8,AAMI Park,https://www.nrl.com/draw/nrl-premiership/2022/round-12/storm-v-sea-eagles/,1,20,36,12,0,20,Comfortable (13-24)
2022,12,Round 12,2022-05-27,Panthers,22,Cowboys,0,Penrith Park,https://www.nrl.com/draw/nrl-premiership/2022/round-12/panthers-v-cowboys/,1,22,22,12,0,22,Comfortable (13-24)
2022,12,Round 12,2022-05-27,Broncos,35,Titans,24,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-12/broncos-v-titans/,1,11,59,12,0,11,Competitive (7-12)
2022,12,Round 12,2022-05-28,Warriors,16,Knights,24,Kayo Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-12/warriors-v-knights/,0,-8,40,12,0,8,Competitive (7-12)
2022,12,Round 12,2022-05-28,Rabbitohs,44,Wests Tigers,18,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-12/rabbitohs-v-wests-tigers/,1,26,62,12,0,26,Blowout (25+)
2022,12,Round 12,2022-05-28,Sharks,16,Roosters,36,PointsBet Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-12/sharks-v-roosters/,0,-20,52,12,0,20,Comfortable (13-24)
2022,12,Round 12,2022-05-29,Bulldogs,24,Dragons,34,Belmore Sports Ground,https://www.nrl.com/draw/nrl-premiership/2022/round-12/bulldogs-v-dragons/,0,-10,58,12,0,10,Competitive (7-12)
2022,12,Round 12,2022-05-29,Raiders,20,Eels,28,GIO Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-12/raiders-v-eels/,0,-8,48,12,0,8,Competitive (7-12)
2022,13,Round 13,2022-06-02,Titans,6,Cowboys,32,Cbus Super Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-13/titans-v-cowboys/,0,-26,38,13,0,26,Blowout (25+)
2022,13,Round 13,2022-06-03,Panthers,30,Bulldogs,18,Penrith Park,https://www.nrl.com/draw/nrl-premiership/2022/round-13/panthers-v-bulldogs/,1,12,48,13,0,12,Competitive (7-12)
2022,13,Round 13,2022-06-04,Sea Eagles,44,Warriors,12,4 Pines Park,https://www.nrl.com/draw/nrl-premiership/2022/round-13/sea-eagles-v-warriors/,1,32,56,13,0,32,Blowout (25+)
2022,13,Round 13,2022-06-05,Raiders,22,Roosters,16,GIO Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-13/raiders-v-roosters/,1,6,38,13,0,6,Close (1-6)
2022,14,Round 14,2022-06-10,Cowboys,31,Dragons,12,Queensland Country Bank Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-14/cowboys-v-dragons/,1,19,43,14,0,19,Comfortable (13-24)
2022,14,Round 14,2022-06-11,Titans,16,Rabbitohs,30,Cbus Super Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-14/titans-v-rabbitohs/,0,-14,46,14,0,14,Comfortable (13-24)
2022,14,Round 14,2022-06-11,Roosters,18,Storm,26,Sydney Cricket Ground,https://www.nrl.com/draw/nrl-premiership/2022/round-14/roosters-v-storm/,0,-8,44,14,0,8,Competitive (7-12)
2022,14,Round 14,2022-06-11,Broncos,24,Raiders,18,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-14/broncos-v-raiders/,1,6,42,14,0,6,Close (1-6)
2022,14,Round 14,2022-06-12,Wests Tigers,4,Sea Eagles,30,Campbelltown Sports Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-14/wests-tigers-v-sea-eagles/,0,-26,34,14,0,26,Blowout (25+)
2022,14,Round 14,2022-06-12,Knights,6,Panthers,42,McDonald Jones Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-14/knights-v-panthers/,0,-36,48,14,0,36,Blowout (25+)
2022,14,Round 14,2022-06-12,Warriors,16,Sharks,38,Kayo Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-14/warriors-v-sharks/,0,-22,54,14,0,22,Comfortable (13-24)
2022,14,Round 14,2022-06-13,Bulldogs,34,Eels,4,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-14/bulldogs-v-eels/,1,30,38,14,0,30,Blowout (25+)
2022,15,Round 15,2022-06-16,Dragons,32,Rabbitohs,12,WIN Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-15/dragons-v-rabbitohs/,1,20,44,15,0,20,Comfortable (13-24)
