year,round,match,home_team,away_team,ground_condition,weather,main_ref,first_try_scorer,first_try_minute,first_try_team,home_tries,home_run_metres,home_all_runs,home_post_contact_metres,home_kick_metres,home_kick_return_metres,home_line_breaks,home_tackle_breaks,home_missed_tackles,home_tackles_made,home_errors,home_offloads,home_penalties,home_completion_rate,home_effective_tackle,home_play_ball_speed,home_avg_set_distance,home_kicks,home_bombs,home_grubbers,home_intercepts,home_conversion_rate,home_kick_defusal,home_dummy_passes,home_sin_bins,away_tries,away_run_metres,away_all_runs,away_post_contact_metres,away_kick_metres,away_kick_return_metres,away_line_breaks,away_tackle_breaks,away_missed_tackles,away_tackles_made,away_errors,away_offloads,away_penalties,away_completion_rate,away_effective_tackle,away_play_ball_speed,away_avg_set_distance,away_kicks,away_bombs,away_grubbers,away_intercepts,away_conversion_rate,away_kick_defusal,away_dummy_passes,away_sin_bins,diff_tries,diff_run_metres,diff_all_runs,diff_post_contact_metres,diff_kick_metres,diff_kick_return_metres,diff_line_breaks,diff_tackle_breaks,diff_missed_tackles,diff_tackles_made,diff_errors,diff_offloads,diff_penalties,diff_completion_rate,diff_effective_tackle,diff_play_ball_speed,diff_avg_set_distance,diff_kicks,diff_bombs,diff_grubbers,diff_intercepts,diff_conversion_rate,diff_kick_defusal,diff_dummy_passes,diff_sin_bins
2023,10,Warriors v Panthers,Warriors,Panthers,Good,,Todd Smith,Dylan Edwards,17',panthers,1.0,1585.0,188.0,414.0,851.0,220.0,6.0,47.0,59.0,371.0,5.0,11.0,4.0,85.0,81.9,3.08,39.63,27.0,2.0,7.0,23.0,1.0,85.0,21.0,0.0,3.0,2022.0,243.0,557.0,804.0,284.0,8.0,59.0,47.0,356.0,3.0,15.0,1.0,85.0,84.76,3.27,43.03,27.0,8.0,7.0,17.0,0.6666666666666666,100.0,19.0,,-2.0,-437.0,-55.0,-143.0,47.0,-64.0,-2.0,-12.0,12.0,15.0,2.0,-4.0,3.0,0.0,-2.8599999999999994,-0.18999999999999995,-3.3999999999999986,0.0,-6.0,0.0,6.0,0.33333333333333337,-15.0,2.0,
2023,10,Sharks v Dolphins,Sharks,Dolphins,Good,,Grant Atkins,Ronaldo Mulitalo,36',sharks,3.0,1751.0,201.0,476.0,464.0,261.0,9.0,24.0,33.0,356.0,3.0,8.0,1.0,66.0,87.25,2.99,44.91,17.0,4.0,1.0,19.0,0.6666666666666666,100.0,11.0,10.0,6.0,1604.0,191.0,526.0,806.0,157.0,6.0,33.0,24.0,321.0,3.0,11.0,1.0,85.0,89.66,3.6,40.11,22.0,4.0,0.0,13.0,1.0,62.0,18.0,30.0,-3.0,147.0,10.0,-50.0,-342.0,104.0,3.0,-9.0,9.0,35.0,0.0,-3.0,0.0,-19.0,-2.4099999999999966,-0.6099999999999999,4.799999999999997,-5.0,0.0,1.0,6.0,-0.33333333333333337,38.0,-7.0,-20.0
2023,10,Storm v Rabbitohs,Storm,Rabbitohs,Good,,Adam Gee,Reimis Smith,35',storm,2.0,1475.0,159.0,356.0,521.0,150.0,1.0,31.0,24.0,357.0,6.0,5.0,3.0,80.0,92.25,4.02,36.9,22.0,6.0,5.0,6.0,1.0,50.0,13.0,6.0,5.0,1635.0,179.0,449.0,559.0,134.0,5.0,24.0,31.0,287.0,5.0,4.0,0.0,76.0,86.19,3.85,38.95,19.0,4.0,6.0,15.0,0.8,57.0,10.0,12.0,-3.0,-160.0,-20.0,-93.0,-38.0,16.0,-4.0,7.0,-7.0,70.0,1.0,1.0,3.0,4.0,6.060000000000002,0.16999999999999948,-2.0500000000000043,3.0,2.0,-1.0,-9.0,0.19999999999999996,-7.0,3.0,-6.0
2023,10,Wests Tigers v Dragons,Wests Tigers,Dragons,Good,,Peter Gough,Starford To'a,13',wests-tigers,3.0,1730.0,197.0,501.0,646.0,170.0,4.0,43.0,328.0,4.0,10.0,9.0,10.0,86.0,87.47,3.22,38.45,26.0,1.0,7.0,37.0,0.6666666666666666,60.0,15.0,,3.0,1704.0,189.0,450.0,570.0,140.0,3.0,37.0,379.0,6.0,13.0,7.0,13.0,72.0,87.13,3.19,38.74,21.0,0.0,7.0,43.0,0.6666666666666666,64.0,14.0,0.0,0.0,26.0,8.0,51.0,76.0,30.0,1.0,6.0,-51.0,-2.0,-3.0,2.0,-3.0,14.0,0.3400000000000034,0.03000000000000025,-0.28999999999999915,5.0,1.0,0.0,-6.0,0.0,-4.0,1.0,
2023,10,Roosters v Cowboys,Roosters,Cowboys,Slippery,,Ashley Klein,Reuben Cotter,19',cowboys,1.0,1658.0,184.0,507.0,538.0,237.0,5.0,39.0,41.0,361.0,3.0,9.0,0.0,68.0,86.57,3.35,35.29,19.0,3.0,5.0,15.0,1.0,47.0,19.0,0.0,3.0,1704.0,201.0,529.0,725.0,131.0,1.0,40.0,39.0,327.0,5.0,8.0,5.0,78.0,86.28,3.82,36.26,28.0,8.0,8.0,13.0,1.0,100.0,22.0,,-2.0,-46.0,-17.0,-22.0,-187.0,106.0,4.0,-1.0,2.0,34.0,-2.0,1.0,-5.0,-10.0,0.28999999999999204,-0.46999999999999975,-0.9699999999999989,-9.0,-5.0,-3.0,2.0,0.0,-53.0,-3.0,
2023,10,Titans v Eels,Titans,Eels,Good,,Chris Butler,Maika Sivo,1',eels,5.0,1672.0,169.0,364.0,862.0,169.0,5.0,41.0,22.0,335.0,6.0,9.0,3.0,89.0,86.79,3.7,45.2,24.0,3.0,3.0,1.0,0.6,55.0,9.0,16.0,5.0,2055.0,208.0,531.0,575.0,263.0,7.0,22.0,41.0,302.0,6.0,18.0,7.0,85.0,84.59,3.79,58.72,24.0,10.0,5.0,0.0,0.4,50.0,14.0,4.0,0.0,-383.0,-39.0,-167.0,287.0,-94.0,-2.0,19.0,-19.0,33.0,0.0,-9.0,-4.0,4.0,2.200000000000003,-0.08999999999999986,-13.519999999999996,0.0,-7.0,-2.0,1.0,0.19999999999999996,5.0,-5.0,12.0
2023,11,Storm v Broncos,Storm,Broncos,Good,,Todd Smith,Cameron Munster,11',storm,4.0,1784.0,190.0,597.0,633.0,152.0,4.0,22.0,35.0,337.0,8.0,12.0,2.0,86.0,87.53,3.7,40.55,26.0,13.0,3.0,13.0,0.5,88.0,14.0,1.0,3.0,1709.0,204.0,441.0,506.0,158.0,5.0,35.0,22.0,367.0,9.0,9.0,5.0,79.0,89.51,3.59,39.75,17.0,3.0,3.0,21.0,0.6666666666666666,39.0,19.0,3.0,1.0,75.0,-14.0,156.0,127.0,-6.0,-1.0,-13.0,13.0,-30.0,-1.0,3.0,-3.0,7.0,-1.980000000000004,0.11000000000000032,0.7999999999999972,9.0,10.0,0.0,-8.0,-0.16666666666666663,49.0,-5.0,-2.0
2023,11,Bulldogs v Warriors,Bulldogs,Warriors,Good,,Ben Cummins,Harrison Edwards,45',bulldogs,2.0,1727.0,199.0,485.0,738.0,213.0,5.0,55.0,33.0,350.0,9.0,12.0,4.0,80.0,88.61,3.61,38.38,24.0,6.0,3.0,1.0,1.0,58.0,4.0,,4.0,1641.0,184.0,528.0,861.0,207.0,3.0,33.0,55.0,350.0,9.0,6.0,3.0,81.0,81.97,3.67,37.31,29.0,2.0,6.0,2.0,1.0,67.0,13.0,,-2.0,86.0,15.0,-43.0,-123.0,6.0,2.0,22.0,-22.0,0.0,0.0,6.0,1.0,-1.0,6.640000000000001,-0.06000000000000005,1.0700000000000003,-5.0,4.0,-3.0,-1.0,0.0,-9.0,-9.0,
2023,11,Panthers v Roosters,Panthers,Roosters,Good,,Gerard Sutton,Corey Allan,64',roosters,8.0,2136.0,244.0,524.0,664.0,275.0,6.0,35.0,30.0,279.0,10.0,16.0,3.0,89.0,84.55,3.83,46.44,27.0,5.0,6.0,2.0,1.0,25.0,20.0,,1.0,1199.0,154.0,280.0,531.0,79.0,4.0,30.0,35.0,411.0,12.0,14.0,4.0,68.0,87.63,3.45,34.27,19.0,3.0,4.0,1.0,0.0,62.0,5.0,,7.0,937.0,90.0,244.0,133.0,196.0,2.0,5.0,-5.0,-132.0,-2.0,2.0,-1.0,21.0,-3.0799999999999983,0.3799999999999999,12.169999999999995,8.0,2.0,2.0,1.0,1.0,-37.0,15.0,
2023,11,Rabbitohs v Wests Tigers,Rabbitohs,Wests Tigers,Good,,Liam Kennedy,Taane Milne,24',rabbitohs,3.0,1825.0,212.0,584.0,693.0,123.0,6.0,29.0,14.0,356.0,9.0,6.0,2.0,85.0,93.68,3.52,43.46,24.0,7.0,2.0,1.0,1.0,69.0,0.0,6.0,0.0,1619.0,181.0,542.0,738.0,182.0,1.0,14.0,29.0,380.0,7.0,6.0,5.0,86.0,90.26,3.29,42.62,27.0,5.0,4.0,0.0,0.0,100.0,18.0,0.0,3.0,206.0,31.0,42.0,-45.0,-59.0,5.0,15.0,-15.0,-24.0,2.0,0.0,-3.0,-1.0,3.4200000000000017,0.22999999999999998,0.8400000000000034,-3.0,2.0,-2.0,1.0,1.0,-31.0,-18.0,6.0
2023,11,Cowboys v Dragons,Cowboys,Dragons,Good,,Chris Butler,Jack De Belin,2',dragons,7.0,1880.0,172.0,348.0,568.0,172.0,10.0,25.0,28.0,320.0,4.0,8.0,3.0,71.0,90.4,3.44,49.47,18.0,6.0,5.0,6.0,0.8571428571428571,25.0,8.0,0.0,4.0,1649.0,175.0,343.0,430.0,140.0,3.0,28.0,25.0,299.0,5.0,4.0,0.0,63.0,88.72,3.56,43.41,15.0,3.0,4.0,13.0,0.75,67.0,15.0,1.0,3.0,231.0,-3.0,5.0,138.0,32.0,7.0,-3.0,3.0,21.0,-1.0,4.0,3.0,8.0,1.6800000000000068,-0.1200000000000001,6.060000000000002,3.0,3.0,1.0,-7.0,0.1071428571428571,-42.0,-7.0,-1.0
2023,11,Raiders v Eels,Raiders,Eels,Good,,Grant Atkins,J'maine Hopgood,32',eels,4.0,1635.0,171.0,656.0,583.0,139.0,2.0,24.0,16.0,289.0,9.0,10.0,3.0,83.0,90.31,3.22,44.19,23.0,6.0,6.0,0.0,0.75,75.0,7.0,1.0,3.0,1588.0,150.0,552.0,430.0,233.0,5.0,16.0,24.0,354.0,12.0,7.0,10.0,68.0,90.08,4.03,49.63,14.0,3.0,1.0,1.0,0.6666666666666666,78.0,0.0,0.0,1.0,47.0,21.0,104.0,153.0,-94.0,-3.0,8.0,-8.0,-65.0,-3.0,3.0,-7.0,15.0,0.23000000000000398,-0.81,-5.440000000000005,9.0,3.0,5.0,-1.0,0.08333333333333337,-3.0,7.0,1.0
2023,11,Knights v Titans,Knights,Titans,Good,,Peter Gough,Dominic Young,11',knights,8.0,1650.0,168.0,461.0,569.0,138.0,4.0,44.0,290.0,4.0,9.0,7.0,9.0,82.0,87.61,3.7,41.27,21.0,1.0,5.0,32.0,0.75,50.0,9.0,12.0,5.0,1411.0,152.0,341.0,576.0,179.0,4.0,32.0,322.0,0.0,14.0,7.0,12.0,69.0,84.74,3.79,39.19,15.0,0.0,4.0,44.0,0.6,58.0,5.0,12.0,3.0,239.0,16.0,120.0,-7.0,-41.0,0.0,12.0,-32.0,4.0,-5.0,0.0,-3.0,13.0,2.8700000000000045,-0.08999999999999986,2.0800000000000054,6.0,1.0,1.0,-12.0,0.15000000000000002,-8.0,4.0,0.0
2023,11,Sea Eagles v Sharks,Sea Eagles,Sharks,Good,,Ashley Klein,Royce Hunt,5',sharks,2.0,1718.0,210.0,495.0,714.0,141.0,3.0,23.0,39.0,315.0,4.0,11.0,2.0,85.0,86.3,3.33,36.56,21.0,6.0,1.0,11.0,1.0,50.0,14.0,2.0,3.0,1864.0,211.0,411.0,721.0,226.0,4.0,39.0,23.0,388.0,12.0,7.0,3.0,82.0,90.87,3.89,46.62,25.0,7.0,3.0,16.0,1.0,78.0,19.0,14.0,-1.0,-146.0,-1.0,84.0,-7.0,-85.0,-1.0,-16.0,16.0,-73.0,-8.0,4.0,-1.0,3.0,-4.570000000000007,-0.56,-10.059999999999995,-4.0,-1.0,-2.0,-5.0,0.0,-28.0,-5.0,-12.0
2023,12,Broncos v Panthers,Broncos,Panthers,Good,,Adam Gee,Sunia Turuva,12',panthers,1.0,1521.0,193.0,440.0,821.0,98.0,1.0,41.0,48.0,435.0,10.0,13.0,7.0,78.0,86.65,3.43,37.1,25.0,3.0,4.0,1.0,0.0,86.0,6.0,0.0,2.0,2259.0,254.0,615.0,648.0,227.0,6.0,48.0,41.0,336.0,9.0,14.0,5.0,84.0,84.85,3.36,51.35,24.0,6.0,2.0,0.0,1.0,64.0,20.0,,-1.0,-738.0,-61.0,-175.0,173.0,-129.0,-5.0,-7.0,7.0,99.0,1.0,-1.0,2.0,-6.0,1.8000000000000114,0.07000000000000028,-14.25,1.0,-3.0,2.0,1.0,-1.0,22.0,-14.0,
2023,12,Dragons v Roosters,Dragons,Roosters,Good,,Peter Gough,James Tedesco,50',roosters,4.0,1508.0,185.0,418.0,545.0,205.0,6.0,28.0,27.0,321.0,5.0,9.0,2.0,76.0,89.17,3.59,38.67,20.0,6.0,4.0,12.0,0.75,88.0,22.0,12.0,4.0,1526.0,175.0,412.0,433.0,133.0,4.0,27.0,28.0,348.0,6.0,6.0,1.0,70.0,89.0,3.4,41.27,16.0,5.0,2.0,15.0,0.75,60.0,1.0,0.0,0.0,-18.0,10.0,6.0,112.0,72.0,2.0,1.0,-1.0,-27.0,-1.0,3.0,1.0,6.0,0.1700000000000017,0.18999999999999995,-2.6000000000000014,4.0,1.0,2.0,-3.0,0.0,28.0,21.0,12.0
2023,12,Rabbitohs v Eels,Rabbitohs,Eels,Good,,Ashley Klein,Sean Russell,2',eels,3.0,1558.0,161.0,420.0,571.0,126.0,5.0,20.0,29.0,336.0,11.0,5.0,6.0,70.0,85.71,3.24,50.28,23.0,4.0,4.0,0.0,0.6666666666666666,50.0,7.0,10.0,6.0,1936.0,188.0,611.0,472.0,180.0,6.0,29.0,20.0,274.0,11.0,18.0,1.0,78.0,90.13,4.09,47.24,18.0,3.0,3.0,1.0,1.0,62.0,28.0,12.0,-3.0,-378.0,-27.0,-191.0,99.0,-54.0,-1.0,-9.0,9.0,62.0,0.0,-13.0,5.0,-8.0,-4.420000000000002,-0.8499999999999996,3.039999999999999,5.0,1.0,1.0,-1.0,-0.33333333333333337,-12.0,-21.0,-2.0
2023,12,Sharks v Knights,Sharks,Knights,Good,,Liam Kennedy,Kalyn Ponga,19',knights,4.0,2173.0,209.0,666.0,567.0,198.0,7.0,43.0,32.0,317.0,16.0,8.0,5.0,65.0,87.57,3.8,50.54,21.0,8.0,3.0,0.0,1.0,91.0,11.0,12.0,1.0,1648.0,172.0,509.0,533.0,84.0,1.0,32.0,43.0,350.0,14.0,9.0,5.0,67.0,86.63,3.17,44.55,18.0,7.0,2.0,1.0,1.0,50.0,11.0,6.0,3.0,525.0,37.0,157.0,34.0,114.0,6.0,11.0,-11.0,-33.0,2.0,-1.0,0.0,-2.0,0.9399999999999977,0.6299999999999999,5.990000000000002,3.0,1.0,1.0,-1.0,0.0,41.0,0.0,6.0
2023,12,Wests Tigers v Cowboys,Wests Tigers,Cowboys,Good,,Ben Cummins,Kyle Feldt,23',cowboys,11.0,2305.0,218.0,588.0,586.0,248.0,13.0,55.0,20.0,230.0,4.0,15.0,3.0,93.0,88.12,3.41,51.24,24.0,8.0,5.0,3.0,1.0,100.0,21.0,,3.0,1296.0,127.0,331.0,487.0,122.0,3.0,20.0,55.0,356.0,12.0,5.0,4.0,70.0,82.6,3.56,43.2,15.0,6.0,1.0,0.0,1.0,53.0,10.0,,8.0,1009.0,91.0,257.0,99.0,126.0,10.0,35.0,-35.0,-126.0,-8.0,10.0,-1.0,23.0,5.52000000000001,-0.1499999999999999,8.04,9.0,2.0,4.0,3.0,0.0,47.0,11.0,
2023,12,Dolphins v Storm,Dolphins,Storm,Good,,Grant Atkins,Jamayne Isaako,12',dolphins,3.0,1238.0,152.0,524.0,425.0,115.0,5.0,39.0,35.0,340.0,6.0,5.0,2.0,72.0,88.77,3.63,30.96,15.0,2.0,5.0,8.0,0.6666666666666666,42.0,21.0,4.0,4.0,1491.0,182.0,526.0,521.0,196.0,3.0,35.0,39.0,302.0,5.0,5.0,2.0,89.0,86.53,3.36,40.31,24.0,5.0,4.0,8.0,1.0,67.0,16.0,24.0,-1.0,-253.0,-30.0,-2.0,-96.0,-81.0,2.0,4.0,-4.0,38.0,1.0,0.0,0.0,-17.0,2.239999999999995,0.27,-9.350000000000001,-9.0,-3.0,1.0,0.0,-0.33333333333333337,-25.0,5.0,-20.0
2023,12,Bulldogs v Titans,Bulldogs,Titans,Good,,Chris Butler,David Fifita,3',titans,4.0,1476.0,173.0,386.0,638.0,126.0,2.0,29.0,42.0,350.0,8.0,9.0,1.0,85.0,81.4,3.75,35.15,24.0,5.0,8.0,38.0,0.5,80.0,7.0,0.0,3.0,1592.0,190.0,490.0,566.0,159.0,5.0,42.0,29.0,316.0,6.0,19.0,1.0,84.0,87.53,3.44,41.9,19.0,6.0,1.0,16.0,0.6666666666666666,44.0,20.0,,1.0,-116.0,-17.0,-104.0,72.0,-33.0,-3.0,-13.0,13.0,34.0,2.0,-10.0,0.0,1.0,-6.1299999999999955,0.31000000000000005,-6.75,5.0,-1.0,7.0,22.0,-0.16666666666666663,36.0,-13.0,
2023,12,Raiders v Sea Eagles,Raiders,Sea Eagles,Good,,Gerard Sutton,Tom Trbojevic,19',sea-eagles,2.0,1546.0,168.0,424.0,384.0,135.0,6.0,31.0,289.0,2.0,12.0,16.0,8.0,66.0,83.77,3.3,42.95,17.0,0.0,5.0,45.0,1.0,15.0,13.0,1.0,8.0,1745.0,170.0,456.0,410.0,136.0,8.0,45.0,274.0,3.0,13.0,9.0,5.0,68.0,82.53,3.91,42.57,17.0,1.0,5.0,31.0,0.625,58.0,11.0,1.0,-6.0,-199.0,-2.0,-32.0,-26.0,-1.0,-2.0,-14.0,15.0,-1.0,-1.0,7.0,3.0,-2.0,1.2399999999999949,-0.6100000000000003,0.38000000000000256,0.0,-1.0,0.0,14.0,0.375,-43.0,2.0,0.0
2023,13,Dolphins v Dragons,Dolphins,Dragons,Good,,Adam Gee,Jamayne Isaako,21',dolphins,4.0,1913.0,197.0,625.0,593.0,249.0,5.0,20.0,38.0,332.0,5.0,12.0,0.0,88.0,87.14,3.97,43.5,23.0,9.0,6.0,11.0,1.0,88.0,10.0,,2.0,1688.0,185.0,627.0,713.0,162.0,5.0,38.0,20.0,397.0,8.0,7.0,3.0,82.0,91.26,3.4,48.23,21.0,2.0,7.0,18.0,0.5,57.0,21.0,0.0,2.0,225.0,12.0,-2.0,-120.0,87.0,0.0,-18.0,18.0,-65.0,-3.0,5.0,-3.0,6.0,-4.1200000000000045,0.5700000000000003,-4.729999999999997,2.0,7.0,-1.0,-7.0,0.5,31.0,-11.0,
2023,13,Eels v Cowboys,Eels,Cowboys,Good,,Liam Kennedy,Wiremu Greig,17',eels,4.0,2073.0,216.0,547.0,754.0,258.0,8.0,29.0,32.0,363.0,4.0,5.0,0.0,75.0,88.97,3.84,47.13,25.0,6.0,5.0,13.0,1.0,75.0,9.0,,3.0,1787.0,209.0,477.0,938.0,147.0,5.0,32.0,29.0,391.0,2.0,9.0,2.0,83.0,90.72,3.43,41.58,29.0,9.0,3.0,11.0,0.6666666666666666,79.0,8.0,,1.0,286.0,7.0,70.0,-184.0,111.0,3.0,-3.0,3.0,-28.0,2.0,-4.0,-2.0,-8.0,-1.75,0.4099999999999997,5.550000000000004,-4.0,-3.0,2.0,2.0,0.33333333333333337,-4.0,1.0,
2023,13,Warriors v Broncos,Warriors,Broncos,Good,,Gerard Sutton,Deine Mariner,23',broncos,4.0,2123.0,190.0,739.0,453.0,234.0,5.0,46.0,32.0,344.0,13.0,10.0,5.0,70.0,88.89,3.3,51.8,20.0,11.0,3.0,1.0,0.75,56.0,7.0,6.0,4.0,1941.0,190.0,633.0,647.0,111.0,4.0,32.0,46.0,325.0,10.0,7.0,8.0,80.0,83.98,3.74,48.53,23.0,3.0,7.0,0.0,1.0,58.0,9.0,12.0,0.0,182.0,0.0,106.0,-194.0,123.0,1.0,14.0,-14.0,19.0,3.0,3.0,-3.0,-10.0,4.909999999999997,-0.4400000000000004,3.269999999999996,-3.0,8.0,-4.0,1.0,-0.25,-2.0,-2.0,-6.0
2023,13,Rabbitohs v Raiders,Rabbitohs,Raiders,Good,,Grant Atkins,Corey Horsburgh,13',raiders,5.0,1516.0,176.0,469.0,520.0,139.0,4.0,11.0,31.0,327.0,4.0,1.0,2.0,89.0,89.1,3.91,39.92,21.0,1.0,6.0,9.0,0.6,67.0,12.0,0.0,5.0,1739.0,158.0,607.0,509.0,214.0,7.0,31.0,11.0,374.0,7.0,7.0,3.0,84.0,96.14,3.23,54.37,18.0,4.0,2.0,4.0,0.8,50.0,6.0,,0.0,-223.0,18.0,-138.0,11.0,-75.0,-3.0,-20.0,20.0,-47.0,-3.0,-6.0,-1.0,5.0,-7.040000000000006,0.6800000000000002,-14.449999999999996,3.0,-3.0,4.0,5.0,-0.20000000000000007,17.0,6.0,
2023,13,Knights v Sea Eagles,Knights,Sea Eagles,Good,,Peter Gough,Reuben Garrick,13',sea-eagles,6.0,1939.0,210.0,436.0,376.0,224.0,6.0,43.0,19.0,272.0,9.0,8.0,7.0,84.0,89.18,3.25,43.1,16.0,3.0,6.0,0.0,0.3333333333333333,64.0,15.0,0.0,3.0,1329.0,148.0,355.0,473.0,126.0,1.0,19.0,43.0,318.0,7.0,7.0,9.0,90.0,85.03,3.71,40.28,17.0,3.0,3.0,2.0,0.6666666666666666,67.0,10.0,1.0,3.0,610.0,62.0,81.0,-97.0,98.0,5.0,24.0,-24.0,-46.0,2.0,1.0,-2.0,-6.0,4.150000000000006,-0.45999999999999996,2.8200000000000003,-1.0,0.0,3.0,-2.0,-0.3333333333333333,-3.0,5.0,-1.0
2023,14,Wests Tigers v Raiders,Wests Tigers,Raiders,,,Gerard Sutton,Jamal Fogarty,6',raiders,3.0,2016.0,222.0,549.0,371.0,169.0,7.0,50.0,348.0,6.0,15.0,11.0,4.0,73.0,91.82,3.64,43.84,18.0,0.0,6.0,18.0,1.0,56.0,12.0,,3.0,1365.0,169.0,406.0,740.0,124.0,0.0,18.0,363.0,4.0,8.0,5.0,6.0,78.0,83.45,3.33,35.94,24.0,1.0,8.0,50.0,1.0,67.0,11.0,,0.0,651.0,53.0,143.0,-369.0,45.0,7.0,32.0,-15.0,2.0,7.0,6.0,-2.0,-5.0,8.36999999999999,0.31000000000000005,7.900000000000006,-6.0,-1.0,-2.0,-32.0,0.0,-11.0,1.0,
2023,14,Warriors v Dolphins,Warriors,Dolphins,Good,,Grant Atkins,Tesi Niu,34',dolphins,5.0,1879.0,190.0,568.0,435.0,207.0,9.0,22.0,3.0,17.0,6.0,6.0,1.0,74.0,91.48,3.55,43.71,15.0,1.0,365.0,17.0,1.0,82.0,26.0,6.0,2.0,1500.0,177.0,415.0,595.0,111.0,6.0,17.0,1.0,22.0,6.0,9.0,0.0,79.0,92.29,3.7,38.46,20.0,2.0,383.0,10.0,0.0,70.0,0.0,4.0,3.0,379.0,13.0,153.0,-160.0,96.0,3.0,5.0,2.0,-5.0,0.0,-3.0,1.0,-5.0,-0.8100000000000023,-0.15000000000000036,5.25,-5.0,-1.0,-18.0,7.0,1.0,12.0,26.0,2.0
2023,14,Titans v Rabbitohs,Titans,Rabbitohs,Good,,Liam Kennedy,Keaon Koloamatangi,13',rabbitohs,5.0,1275.0,148.0,412.0,547.0,120.0,5.0,22.0,27.0,324.0,3.0,4.0,1.0,78.0,89.5,3.15,38.64,17.0,1.0,1.0,11.0,0.8,64.0,8.0,22.0,8.0,1780.0,192.0,561.0,280.0,184.0,8.0,27.0,22.0,292.0,4.0,6.0,0.0,80.0,90.97,3.68,49.46,13.0,7.0,3.0,7.0,0.75,50.0,5.0,16.0,-3.0,-505.0,-44.0,-149.0,267.0,-64.0,-3.0,-5.0,5.0,32.0,-1.0,-2.0,1.0,-2.0,-1.4699999999999989,-0.5300000000000002,-10.82,4.0,-6.0,-2.0,4.0,0.050000000000000044,14.0,3.0,6.0
2023,14,Sharks v Broncos,Sharks,Broncos,Good,,Todd Smith,Siosifa Talakai,21',sharks,2.0,2204.0,223.0,554.0,481.0,156.0,5.0,30.0,45.0,340.0,15.0,15.0,4.0,70.0,83.74,3.46,53.78,26.0,5.0,9.0,0.0,1.0,80.0,5.0,,4.0,2000.0,191.0,553.0,580.0,272.0,6.0,45.0,30.0,357.0,13.0,13.0,1.0,78.0,85.2,3.52,47.64,22.0,5.0,5.0,2.0,0.5,55.0,20.0,,-2.0,204.0,32.0,1.0,-99.0,-116.0,-1.0,-15.0,15.0,-17.0,2.0,2.0,3.0,-8.0,-1.460000000000008,-0.06000000000000005,6.140000000000001,4.0,0.0,4.0,-2.0,0.5,25.0,-15.0,
2023,14,Roosters v Bulldogs,Roosters,Bulldogs,Good,,Ashley Klein,Tevita Pangai Junior,11',bulldogs,4.0,1543.0,173.0,404.0,495.0,153.0,4.0,37.0,19.0,347.0,7.0,7.0,2.0,77.0,92.04,3.54,42.87,18.0,5.0,3.0,11.0,1.0,62.0,10.0,,4.0,1564.0,179.0,428.0,543.0,138.0,2.0,19.0,37.0,293.0,6.0,5.0,0.0,82.0,86.43,3.32,38.15,20.0,7.0,5.0,9.0,1.0,43.0,16.0,0.0,0.0,-21.0,-6.0,-24.0,-48.0,15.0,2.0,18.0,-18.0,54.0,1.0,2.0,2.0,-5.0,5.609999999999999,0.2200000000000002,4.719999999999999,-2.0,-2.0,-2.0,2.0,0.0,19.0,-6.0,
2023,14,Cowboys v Storm,Cowboys,Storm,Good,,Peter Gough,Xavier Coates,22',storm,8.0,1735.0,197.0,489.0,526.0,195.0,8.0,49.0,29.0,252.0,7.0,6.0,6.0,82.0,85.42,3.56,43.39,20.0,8.0,4.0,1.0,0.75,38.0,20.0,,3.0,1294.0,147.0,428.0,493.0,172.0,4.0,29.0,49.0,345.0,11.0,6.0,5.0,78.0,85.4,3.5,40.45,16.0,5.0,1.0,0.0,1.0,53.0,7.0,0.0,5.0,441.0,50.0,61.0,33.0,23.0,4.0,20.0,-20.0,-93.0,-4.0,0.0,1.0,4.0,0.01999999999999602,0.06000000000000005,2.9399999999999977,4.0,3.0,3.0,1.0,-0.25,-15.0,13.0,
2023,14,Panthers v Dragons,Panthers,Dragons,Good,,Chris Sutton,Brian To'o,10',panthers,4.0,1498.0,169.0,525.0,683.0,215.0,3.0,25.0,34.0,338.0,6.0,8.0,4.0,86.0,88.25,3.57,40.5,25.0,4.0,5.0,11.0,0.75,75.0,10.0,12.0,3.0,1414.0,178.0,511.0,660.0,123.0,4.0,34.0,25.0,356.0,6.0,9.0,1.0,75.0,90.82,3.41,35.35,19.0,6.0,1.0,11.0,0.3333333333333333,80.0,27.0,12.0,1.0,84.0,-9.0,14.0,23.0,92.0,-1.0,-9.0,9.0,-18.0,0.0,-1.0,3.0,11.0,-2.569999999999993,0.1599999999999997,5.149999999999999,6.0,-2.0,4.0,0.0,0.4166666666666667,-5.0,-17.0,0.0
2023,15,Titans v Wests Tigers,Titans,Wests Tigers,Good,,Todd Smith,AJ Brimson,10',titans,5.0,1755.0,196.0,476.0,715.0,201.0,4.0,37.0,44.0,342.0,7.0,6.0,4.0,83.0,81.82,3.73,41.79,24.0,3.0,7.0,2.0,0.8,62.0,9.0,,2.0,1617.0,193.0,451.0,469.0,239.0,3.0,44.0,37.0,344.0,14.0,20.0,3.0,70.0,88.21,3.68,40.44,18.0,1.0,7.0,0.0,1.0,75.0,26.0,,3.0,138.0,3.0,25.0,246.0,-38.0,1.0,-7.0,7.0,-2.0,-7.0,-14.0,1.0,13.0,-6.390000000000001,0.04999999999999982,1.3500000000000014,6.0,2.0,0.0,2.0,-0.19999999999999996,-13.0,-17.0,
